"","HHID","ea_id","FCS","HDDS","rCSI","rural","FS_year","FS_month","hhweight","lat_modified","lon_modified","round"
"8777","306201960060","30620196",53,6,3,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8778","306201960074","30620196",42,7,0,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8779","306201960101","30620196",89,7,0,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8780","306201960102","30620196",28.5,4,9,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8781","306201960111","30620196",82,7,0,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8782","306201960120","30620196",49,7,11,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8783","306201960162","30620196",79,7,3,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8784","306201960220","30620196",48,6,0,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8785","306201960226","30620196",46.5,6,5,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8786","306201960241","30620196",100,7,0,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8787","306201960252","30620196",40,6,0,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8788","306201960258","30620196",100,7,0,0,2010,5,37.6782989501953,-15.6057996749878,34.5183982849121,2010
"8789","306203230002","30620323",58,7,0,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8790","306203230007","30620323",56,6,0,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8791","306203230012","30620323",32,5,0,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8792","306203230017","30620323",31.5,6,7,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8793","306203230022","30620323",85,6,0,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8794","306203230032","30620323",79.5,6,8,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8795","306203230037","30620323",89,7,0,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8796","306203230042","30620323",38,6,0,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8797","306203230047","30620323",51,6,0,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8798","306203230057","30620323",86.5,7,6,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8799","306203230062","30620323",50,6,7,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8800","306203230072","30620323",36,5,13,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8801","306203230082","30620323",88.5,7,8,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8802","306203230087","30620323",68,6,0,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8803","306203230092","30620323",80.5,7,9,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8804","306203230102","30620323",48,6,0,0,2011,2,11.2418003082275,-15.6068000793457,34.5141983032227,2010
"8805","306206440008","30620644",51,6,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8806","306206440022","30620644",40,6,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8807","306206440026","30620644",67,6,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8808","306206440039","30620644",66,6,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8809","306206440052","30620644",73,7,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8810","306206440065","30620644",75,7,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8811","306206440079","30620644",53.5,6,12,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8812","306206440092","30620644",27,4,18,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8813","306206440105","30620644",85,7,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8814","306206440118","30620644",92,7,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8815","306206440131","30620644",42,5,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8816","306206440144","30620644",41.5,7,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8817","306206440157","30620644",36,5,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8818","306206440170","30620644",60,7,10,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8819","306206440183","30620644",56,6,0,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8820","306206440196","30620644",33.5,5,7,0,2010,11,84.6302032470703,-15.6146001815796,34.5237007141113,2010
"8821","307014110024","30701411",67.5,6,18,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8822","307014110039","30701411",43.5,6,22,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8823","307014110055","30701411",52,5,19,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8824","307014110070","30701411",58.5,6,15,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8825","307014110101","30701411",85,7,0,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8826","307014110117","30701411",36,4,0,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8827","307014110132","30701411",57,6,3,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8828","307014110147","30701411",56.5,7,13,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8829","307014110191","30701411",59,6,6,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8830","307014110194","30701411",62,5,36,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8831","307014110209","30701411",70,6,8,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8832","307014110225","30701411",57.5,5,14,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8833","307014110255","30701411",55,4,4,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8834","307014110271","30701411",48,6,9,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8835","307014110286","30701411",31,4,2,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8836","307014110317","30701411",58.5,5,7,1,2010,11,490.905212402344,-16.3029003143311,35.2377014160156,2010
"8837","307021340004","30702134",61.5,6,6,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8838","307021340011","30702134",66.5,6,2,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8839","307021340018","30702134",59.5,6,6,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8840","307021340033","30702134",55,5,5,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8841","307021340048","30702134",60,5,7,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8842","307021340056","30702134",54,4,11,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8843","307021340063","30702134",50,4,5,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8844","307021340070","30702134",49,3,18,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8845","307021340085","30702134",48.5,6,21,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8846","307021340093","30702134",53.5,6,21,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8847","307021340100","30702134",53,6,19,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8848","307021340108","30702134",62,6,15,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8849","307021340122","30702134",35,2,0,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8850","307021340130","30702134",59,5,9,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8851","307021340137","30702134",53,4,3,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8852","307021340152","30702134",38,3,5,1,2011,2,363.762390136719,-16.3514003753662,35.2608985900879,2010
"8853","307033810037","30703381",49.5,6,0,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8854","307033810039","30703381",61.5,6,4,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8855","307033810045","30703381",60.5,5,0,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8856","307033810051","30703381",49,5,15,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8857","307033810053","30703381",50.5,3,10,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8858","307033810061","30703381",50,6,0,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8859","307033810076","30703381",47.5,5,11,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8860","307033810080","30703381",60,6,23,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8861","307033810081","30703381",63.5,5,15,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8862","307033810100","30703381",53,5,19,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8863","307033810101","30703381",43,4,17,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8864","307033810107","30703381",48,5,4,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8865","307033810124","30703381",67.5,7,15,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8866","307033810131","30703381",38.5,3,0,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8867","307033810134","30703381",55.5,5,29,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8868","307033810141","30703381",33,4,7,1,2010,4,259.323608398438,-16.2455997467041,35.1789016723633,2010
"8869","307041580018","30704158",60,5,0,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8870","307041580028","30704158",67,6,0,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8871","307041580039","30704158",63.5,6,12,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8872","307041580049","30704158",60,5,4,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8873","307041580070","30704158",62,6,0,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8874","307041580081","30704158",26.5,5,0,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8875","307041580091","30704158",49,6,0,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8876","307041580102","30704158",56,6,0,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8877","307041580133","30704158",52,6,6,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8878","307041580135","30704158",66,6,0,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8879","307041580144","30704158",57,7,0,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8880","307041580154","30704158",45,6,0,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8881","307041580175","30704158",64,6,11,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8882","307041580186","30704158",63.5,6,15,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8883","307041580196","30704158",60,6,13,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8884","307041580217","30704158",64,6,16,1,2010,12,334.845794677734,-16.262300491333,35.13330078125,2010
"8885","307043130008","30704313",20,2,6,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8886","307043130021","30704313",88,7,0,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8887","307043130034","30704313",59.5,6,0,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8888","307043130048","30704313",89,7,7,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8889","307043130061","30704313",44.5,6,13,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8890","307043130074","30704313",57,6,8,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8891","307043130087","30704313",39,4,32,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8892","307043130100","30704313",59.5,6,15,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8893","307043130153","30704313",34,5,2,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8894","307043130166","30704313",68,6,0,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8895","307043130192","30704313",52.5,6,0,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8896","307043130205","30704313",50,6,0,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8897","307043130232","30704313",40,6,3,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8898","307043130245","30704313",75,6,0,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8899","307043130258","30704313",30.5,5,0,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8900","307043130271","30704313",25,3,0,1,2010,5,553.321594238281,-16.1982002258301,35.1580009460449,2010
"8901","307052480009","30705248",55.5,6,3,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8902","307052480014","30705248",45,5,2,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8903","307052480019","30705248",28,4,5,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8904","307052480024","30705248",21,2,12,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8905","307052480035","30705248",31,4,2,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8906","307052480040","30705248",56,5,0,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8907","307052480045","30705248",44,5,13,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8908","307052480051","30705248",35.5,5,7,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8909","307052480056","30705248",47,6,2,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8910","307052480061","30705248",38.5,5,3,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8911","307052480066","30705248",30,4,2,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8912","307052480072","30705248",21,2,0,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8913","307052480077","30705248",36,5,0,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8914","307052480098","30705248",45.5,6,20,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8915","307052480103","30705248",42.5,6,17,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8916","307052480108","30705248",43,6,13,1,2011,3,142.950103759766,-16.0930004119873,34.9964981079102,2010
"8917","307053910010","30705391",60.5,7,18,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8918","307053910018","30705391",82.5,7,3,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8919","307053910053","30705391",58.5,6,8,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8920","307053910071","30705391",49,5,19,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8921","307053910083","30705391",61,6,4,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8922","307053910088","30705391",64.5,5,0,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8923","307053910105","30705391",65,7,21,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8924","307053910119","30705391",50,6,3,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8925","307053910163","30705391",62,6,2,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8926","307053910166","30705391",48,5,2,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8927","307053910180","30705391",56.5,6,17,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8928","307053910228","30705391",39,5,0,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8929","307053910237","30705391",52,6,4,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8930","307053910241","30705391",32.5,3,13,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8931","307053910258","30705391",27.5,3,0,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8932","307053910324","30705391",71,6,0,1,2010,5,863.961303710938,-16.0879993438721,35.0680999755859,2010
"8933","307066190007","30706619",36,4,0,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8934","307066190016","30706619",35,3,7,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8935","307066190033","30706619",88,7,0,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8936","307066190042","30706619",30,4,10,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8937","307066190051","30706619",50,6,0,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8938","307066190059","30706619",50,4,0,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8939","307066190068","30706619",31,5,0,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8940","307066190077","30706619",35.5,5,0,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8941","307066190085","30706619",49,6,2,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8942","307066190094","30706619",67,7,0,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8943","307066190111","30706619",88.5,7,0,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8944","307066190129","30706619",52.5,6,19,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8945","307066190146","30706619",41.5,6,16,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8946","307066190163","30706619",37,6,11,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8947","307066190172","30706619",36,5,12,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8948","307066190181","30706619",39.5,5,15,1,2010,6,243.247604370117,-16.1550006866455,35.1217994689941,2010
"8949","307067430024","30706743",60,6,17,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8950","307067430036","30706743",47.5,6,0,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8951","307067430048","30706743",27,4,7,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8952","307067430061","30706743",55.5,6,0,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8953","307067430086","30706743",55,6,13,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8954","307067430098","30706743",30,5,15,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8955","307067430111","30706743",49.5,5,15,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8956","307067430123","30706743",30,4,4,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8957","307067430148","30706743",60,5,2,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8958","307067430160","30706743",64.5,6,0,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8959","307067430173","30706743",67,6,0,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8960","307067430210","30706743",47.5,5,0,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8961","307067430222","30706743",55,6,0,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8962","307067430235","30706743",48,5,4,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8963","307067430247","30706743",37,5,0,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8964","307067430260","30706743",52.5,6,2,1,2010,10,501.466613769531,-16.2045993804932,35.1129989624023,2010
"8965","307075340010","30707534",64.5,5,37,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8966","307075340012","30707534",15,3,17,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8967","307075340017","30707534",15,2,28,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8968","307075340030","30707534",39.5,5,19,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8969","307075340064","30707534",72.5,4,21,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8970","307075340065","30707534",53,4,29,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8971","307075340098","30707534",60,5,9,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8972","307075340099","30707534",55.5,5,0,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8973","307075340128","30707534",64,4,0,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8974","307075340129","30707534",49,4,14,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8975","307075340130","30707534",57,4,12,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8976","307075340152","30707534",72,6,0,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8977","307075340155","30707534",62.5,6,3,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8978","307075340157","30707534",23,5,25,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8979","307075340177","30707534",55.5,5,2,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8980","307075340199","30707534",19,5,16,1,2010,3,356.050415039062,-16.1149005889893,35.2472991943359,2010
"8981","307077220008","30707722",51,4,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8982","307077220021","30707722",69,6,3,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8983","307077220033","30707722",69.5,6,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8984","307077220046","30707722",64,6,3,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8985","307077220059","30707722",70,6,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8986","307077220084","30707722",66,6,14,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8987","307077220109","30707722",64.5,6,15,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8988","307077220121","30707722",62,6,14,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8989","307077220134","30707722",66.5,6,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8990","307077220146","30707722",66,6,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8991","307077220171","30707722",51,5,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8992","307077220184","30707722",49,3,7,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8993","307077220209","30707722",69,6,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8994","307077220221","30707722",60,6,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8995","307077220234","30707722",61.5,6,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8996","307077220246","30707722",67,5,0,1,2011,1,361.801391601562,-16.0916996002197,35.2317008972168,2010
"8997","307083380008","30708338",55.5,6,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"8998","307083380026","30708338",53,5,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"8999","307083380045","30708338",33.5,3,8,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9000","307083380064","30708338",43.5,4,6,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9001","307083380101","30708338",37,5,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9002","307083380120","30708338",64,6,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9003","307083380138","30708338",71.5,6,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9004","307083380157","30708338",42,5,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9005","307083380194","30708338",100.5,7,5,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9006","307083380232","30708338",94.5,7,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9007","307083380250","30708338",50.5,4,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9008","307083380288","30708338",28,3,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9009","307083380306","30708338",44.5,5,17,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9010","307083380325","30708338",45,6,0,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9011","307083380344","30708338",49,5,17,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9012","307083380362","30708338",48.5,5,15,1,2010,7,413.089202880859,-16.0849990844727,35.1464004516602,2010
"9013","307086650012","30708665",64.5,6,13,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9014","307086650014","30708665",59.5,6,13,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9015","307086650028","30708665",47.5,6,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9016","307086650051","30708665",56,7,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9017","307086650078","30708665",82,7,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9018","307086650091","30708665",68,7,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9019","307086650104","30708665",53.5,5,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9020","307086650127","30708665",63,6,1,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9021","307086650146","30708665",36.5,5,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9022","307086650188","30708665",43.5,6,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9023","307086650208","30708665",57,6,2,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9024","307086650234","30708665",42.5,5,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9025","307086650260","30708665",23,3,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9026","307086650302","30708665",64,7,0,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9027","307086650313","30708665",23.5,4,7,1,2010,4,439.020294189453,-16.0578994750977,35.236198425293,2010
"9028","307091160010","30709116",71,7,0,1,2011,2,358.857086181641,-15.9064998626709,35.1571998596191,2010
"9029","307091160019","30709116",52,4,4,1,2011,2,358.857086181641,-15.9064998626709,35.1571998596191,2010
"9030","307091160027","30709116",43.5,5,3,1,2011,2,358.857086181641,-15.9064998626709,35.1571998596191,2010
"9031","307091160036","30709116",37,5,14,1,2011,2,358.857086181641,-15.9064998626709,35.1571998596191,2010
"9032","307091160044","30709116",45,6,0,1,2011,2,358.857086181641,-15.9064998626709,35.1571998596191,2010
"9033","307091160053","30709116",45.5,6,17,1,2011,2,358.857086181641,-15.9064998626709,35.1571998596191,2010
"9034","307091160070","30709116",43.5,6,19,1,2011,2,358.857086181641,-15.9064998626709,35.1571998596191,2010
"9035","307091160078","30709116",50.5,5,23,1,2011,2,358.857086181641,-15.9064998626709,35.1571998596191,2010
